age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
20,57,13,11,44,49,51,76,39,0,0,40,73
36,57,13,11,11,9,46,76,39,0,0,40,73
50,57,3,3,41,25,29,76,39,0,0,40,43
41,57,14,10,41,0,78,76,19,0,0,40,73
69,57,8,7,44,38,46,76,19,0,0,40,73
20,57,10,9,44,71,51,4,39,0,0,40,73
51,57,15,13,41,58,29,76,39,0,0,40,73
40,37,14,10,44,16,46,76,39,0,0,40,73
17,57,8,7,44,61,51,76,19,0,0,18,73
21,57,10,9,44,38,51,76,39,0,0,30,73
37,57,10,9,44,38,46,76,39,0,0,38,60
28,57,15,13,44,0,51,76,19,0,0,16,14
29,57,13,11,11,49,74,76,19,0,0,45,8
29,57,9,8,44,49,46,47,39,0,0,40,73
41,57,10,9,41,9,29,76,39,0,0,4,52
23,57,10,9,44,0,46,76,19,0,0,40,73
37,63,10,9,41,16,29,76,39,0,0,50,73
44,64,14,10,41,17,29,76,39,0,0,72,73
41,57,14,10,11,61,46,3,19,0,0,32,73
24,67,16,14,44,58,46,76,39,0,0,13,73
41,57,7,6,41,71,29,76,39,0,0,60,73
25,57,14,10,41,0,29,76,39,0,0,40,73
56,37,14,10,11,0,46,76,19,0,0,35,73
57,57,14,10,41,9,29,76,39,0,0,40,73
35,57,15,13,41,9,29,3,39,0,0,40,53
44,57,12,12,11,38,51,76,19,0,0,45,73
26,64,15,13,41,16,29,76,39,0,0,20,73
45,57,14,10,41,0,29,76,39,0,0,40,73
61,57,10,9,41,59,29,4,39,0,0,40,30
36,57,10,9,44,0,46,4,19,0,0,40,73
35,57,14,10,41,9,29,76,39,0,0,60,73
19,57,14,10,44,49,51,76,39,0,0,24,73
53,57,10,9,41,0,78,4,19,0,0,32,73
47,57,10,9,65,49,48,4,19,0,0,35,73
23,67,15,13,41,69,29,76,39,0,0,38,73
46,57,13,11,41,58,29,76,39,0,0,60,73
27,57,10,9,41,9,29,76,39,0,0,40,73
33,67,14,10,65,0,51,4,39,0,0,35,73
23,57,14,10,44,0,51,76,39,0,0,32,73
25,57,14,10,41,71,29,76,39,0,0,38,73
23,57,14,10,44,9,51,76,39,0,0,37,43
23,57,14,10,44,38,51,4,19,0,0,20,34
40,57,16,14,44,61,46,76,39,0,0,50,73
19,18,14,10,44,25,51,76,39,0,0,20,15
31,57,14,10,41,61,29,3,39,0,0,50,68
32,57,3,3,42,9,48,76,39,0,0,40,14
41,57,10,9,11,0,74,76,19,0,0,52,73
23,57,10,9,44,9,51,76,39,0,0,40,73
35,57,14,10,41,0,29,76,39,0,0,38,73
39,57,14,10,42,9,74,76,39,0,0,40,73
63,64,10,9,41,17,29,76,39,0,0,45,73
46,57,10,9,11,56,46,76,19,0,0,25,73
22,57,10,9,44,25,74,76,39,0,0,35,73
65,37,8,7,41,71,29,76,39,0,0,35,73
23,57,8,7,44,9,51,76,39,0,0,40,73
44,57,15,13,41,16,29,76,39,0,0,40,73
33,57,10,9,11,0,46,76,19,0,0,40,73
44,57,15,13,41,16,29,4,39,0,0,35,73
22,57,14,10,44,0,46,76,19,0,0,40,73
35,57,10,9,44,9,74,76,39,0,0,50,73
33,37,15,13,41,59,29,4,39,0,0,70,73
28,67,16,14,41,16,29,76,39,0,0,40,73
45,57,14,10,77,49,74,4,19,0,0,40,73
50,18,14,10,41,16,29,4,39,0,0,40,73
19,67,14,10,44,0,51,76,19,0,0,15,73
44,57,15,13,44,0,74,4,19,0,0,40,73
32,57,15,13,41,61,29,76,39,0,0,60,73
36,64,10,9,41,9,29,76,39,0,0,35,43
53,64,13,11,65,9,46,76,39,0,0,40,54
30,57,10,9,44,9,51,76,39,0,0,35,73
26,57,10,9,44,0,46,76,19,0,0,40,73
30,57,10,9,44,59,51,76,39,0,0,70,73
39,57,10,9,41,0,29,76,39,0,0,40,73
27,57,14,10,44,49,51,76,39,0,0,40,73
24,57,14,10,44,49,51,76,39,0,0,20,6
29,57,13,11,40,17,29,76,39,0,0,44,73
55,64,10,9,44,9,51,76,39,0,0,35,73
35,64,3,3,41,49,78,76,19,0,0,15,43
23,57,14,10,44,0,51,76,39,0,0,40,73
52,57,10,9,44,61,46,76,39,0,0,40,73
44,67,10,9,41,49,78,76,19,0,0,15,73
28,57,15,13,44,0,51,4,39,0,0,35,73
20,57,9,8,44,0,51,76,19,0,0,40,43
49,57,14,10,11,0,46,76,39,0,0,40,73
54,57,5,4,41,9,29,76,39,0,0,40,73
25,57,10,9,41,0,78,76,19,0,0,50,73
51,57,14,10,41,16,29,76,39,0,0,45,73
30,57,10,9,44,17,51,76,39,0,0,40,73
52,57,10,9,11,61,46,76,19,0,0,40,21
43,57,13,11,41,9,29,76,39,0,0,40,73
50,57,14,10,41,9,29,76,39,0,0,40,73
27,57,10,9,44,9,46,76,39,0,0,40,73
54,57,8,7,41,49,78,4,19,0,0,40,73
50,57,16,14,41,16,29,76,39,0,0,50,73
43,37,14,10,44,16,46,76,19,0,0,12,73
64,64,15,13,41,0,29,76,39,0,0,5,73
28,57,10,9,41,71,29,76,39,0,0,40,73
27,57,10,9,41,16,29,76,39,0,0,50,73
37,57,14,10,41,9,29,76,39,0,0,40,73
23,57,14,10,44,9,46,76,39,0,0,40,73
31,57,15,13,11,0,74,76,19,0,0,45,73
25,57,15,13,41,16,29,76,39,0,0,40,73
74,64,11,15,11,58,48,76,39,0,0,40,73
33,57,14,10,41,9,29,76,39,0,0,40,73
19,57,14,10,44,49,51,76,19,0,0,16,73
55,57,14,10,11,58,46,76,19,0,0,40,73
63,37,14,10,11,16,46,76,19,0,0,35,73
54,67,15,13,44,58,74,3,19,0,0,40,73
52,57,10,9,11,71,74,76,39,0,0,40,73
31,37,16,14,41,58,29,76,39,0,0,40,73
26,57,14,10,41,71,29,76,39,0,0,40,73
64,57,10,9,41,17,29,76,39,0,0,25,20
28,57,10,9,44,25,51,76,39,0,0,40,73
62,57,15,13,41,61,29,76,39,0,0,35,73
46,57,11,15,11,58,74,76,19,0,0,40,73
40,64,10,9,41,9,29,76,39,0,0,60,73
22,57,3,3,41,9,29,76,39,0,0,35,43
50,67,10,9,77,69,74,4,19,0,0,40,73
43,64,10,9,42,9,46,76,39,0,0,40,73
60,57,5,4,41,71,29,76,39,0,0,40,73
68,37,10,9,41,17,29,76,39,0,0,40,73
33,57,10,9,44,17,46,76,39,0,0,40,73
55,64,7,6,41,9,29,76,39,0,0,18,73
52,57,15,13,41,58,29,76,39,0,0,50,73
52,57,12,12,41,16,29,76,39,0,0,55,73
28,18,15,13,44,16,46,4,39,0,0,40,73
68,57,8,7,11,71,46,76,39,0,0,70,73
22,57,10,9,44,25,46,76,39,0,0,40,73
43,57,8,7,41,9,29,76,39,0,0,40,73
49,57,16,14,41,58,29,76,39,0,0,50,73
34,57,13,11,41,16,78,76,19,0,0,40,60
40,57,13,11,41,58,29,76,39,0,0,40,73
21,57,14,10,44,61,48,4,19,0,0,20,73
46,57,10,9,41,61,78,76,19,0,0,40,73
21,57,14,10,44,16,51,76,39,0,0,40,73
24,57,15,13,44,58,46,76,39,0,0,10,28
63,18,16,14,11,58,46,76,39,0,0,40,73
42,57,10,9,65,9,74,76,39,0,0,40,73
40,64,14,10,41,58,29,76,39,0,0,60,73
29,57,10,9,65,0,51,76,19,0,0,40,73
23,57,14,10,44,16,46,76,39,0,0,45,73
34,57,15,13,41,61,29,76,39,0,0,50,73
33,37,7,6,11,71,46,76,39,0,0,40,73
32,37,15,13,44,58,46,76,39,0,0,35,73
32,57,12,12,44,61,46,4,39,0,0,50,73
55,67,13,11,77,16,46,1,19,0,0,38,73
42,57,15,13,11,58,46,76,39,0,0,40,73
48,57,7,6,41,9,29,76,39,0,0,65,73
39,67,14,10,11,0,74,76,19,0,0,35,73
71,57,8,7,44,56,46,76,19,0,0,75,73
63,57,16,14,41,58,29,76,39,0,0,50,73
63,57,10,9,41,0,29,4,39,0,0,40,73
22,57,14,10,44,0,51,4,19,0,0,35,73
34,57,10,9,44,9,46,76,39,0,0,55,73
49,57,15,13,41,61,29,76,39,0,0,60,73
23,57,15,13,44,69,46,76,39,0,0,40,73
37,57,10,9,41,0,29,76,39,0,0,40,73
26,57,15,13,44,61,51,76,39,0,0,18,73
34,57,10,9,11,0,51,76,39,0,0,40,73
33,57,10,9,11,16,46,76,39,0,0,60,73
41,63,13,11,41,16,29,4,39,0,0,40,73
29,57,15,13,41,69,29,76,39,0,0,35,73
47,57,15,13,41,17,29,76,39,0,0,65,73
60,67,15,13,41,16,29,76,39,0,0,40,73
38,57,10,9,41,9,29,76,39,0,0,50,73
51,67,13,11,11,58,74,76,19,0,0,40,73
33,57,12,12,41,61,29,47,39,0,0,40,35
41,57,10,9,11,0,74,76,19,0,0,43,73
21,57,13,11,44,9,51,4,39,0,0,40,73
19,57,10,9,44,49,74,76,39,0,0,40,73
51,57,15,13,41,16,29,76,39,0,0,50,73
45,37,16,14,41,58,29,76,39,0,0,50,73
43,67,14,10,11,0,74,76,19,0,0,40,73
23,67,12,12,44,0,46,76,19,0,0,25,73
20,57,14,10,44,49,51,76,39,0,0,25,73
33,57,10,9,41,9,78,76,19,0,0,40,73
26,57,15,13,44,58,46,76,39,0,0,38,73
24,57,15,13,44,49,51,76,19,0,0,30,73
37,57,2,2,41,71,29,76,39,0,0,40,10
30,57,15,13,44,69,46,76,39,0,0,60,28
30,57,15,13,44,69,46,76,19,0,0,40,73
19,57,10,9,44,25,51,76,39,0,0,20,73
40,64,16,14,65,16,74,76,19,0,0,20,73
31,57,14,10,41,61,29,76,39,0,0,40,73
20,67,10,9,44,49,48,47,39,0,0,40,73
25,57,10,9,41,71,51,47,39,0,0,40,73
30,57,14,10,44,61,46,4,19,0,0,35,73
41,57,14,10,41,0,78,76,19,0,0,40,73
23,57,15,13,44,0,46,3,19,0,0,40,73
23,57,10,9,44,49,46,4,39,0,0,30,73
19,37,10,9,44,9,48,4,19,0,0,40,73
23,57,10,9,44,25,46,76,39,0,0,40,73
34,57,10,9,41,9,29,76,39,0,0,45,73
33,57,7,6,44,0,46,4,39,0,0,40,73
47,18,14,10,41,0,29,76,39,0,0,40,73
57,37,16,14,11,49,74,4,19,0,0,40,73
36,37,15,13,11,0,74,76,19,0,0,35,26
51,37,10,9,41,0,78,76,19,0,0,40,73
27,57,11,15,44,58,46,76,19,0,0,65,73
65,37,10,9,77,49,74,4,19,0,0,25,73
45,57,10,9,41,59,29,4,39,0,0,40,73
35,64,10,9,44,61,74,4,19,0,0,38,21
38,57,13,11,41,16,29,76,39,0,0,50,73
45,64,15,13,41,61,29,76,39,0,0,40,73
42,64,14,10,41,9,29,76,39,0,0,45,73
25,57,15,13,44,61,46,76,39,0,0,40,73
24,57,10,9,65,38,74,47,19,0,0,40,73
28,57,14,10,11,61,46,76,39,0,0,30,73
27,57,15,13,41,61,48,76,39,0,0,40,73
38,57,10,9,44,38,46,76,19,0,0,40,73
26,57,14,10,41,38,29,4,39,0,0,40,73
21,57,14,10,41,0,29,76,39,0,0,40,73
46,57,12,12,44,69,46,76,39,0,0,56,73
32,57,15,13,41,16,78,76,19,0,0,40,73
41,57,10,9,44,61,74,4,19,0,0,40,73
35,57,6,5,41,9,29,47,39,0,0,40,43
22,64,13,11,44,17,46,1,39,0,0,75,73
48,64,14,10,41,16,29,3,39,0,0,65,73
44,57,14,10,41,38,29,76,39,0,0,44,73
30,37,10,9,44,59,51,4,19,0,0,40,73
21,57,14,10,44,49,46,76,19,0,0,30,73
60,37,10,9,41,49,29,76,39,0,0,40,73
18,57,14,10,44,49,51,76,19,0,0,25,73
53,57,14,10,77,16,74,76,19,0,0,40,73
34,57,10,9,41,38,29,76,39,0,0,45,73
40,37,10,9,44,59,46,76,39,0,0,42,73
46,57,15,13,41,16,29,76,39,0,0,53,73
51,57,14,10,41,9,29,76,39,0,0,40,73
45,37,10,9,42,0,74,4,19,0,0,40,73
34,57,13,11,41,61,29,76,39,0,0,40,73
53,37,16,14,11,58,46,76,19,0,0,35,73
32,57,9,8,41,25,29,76,39,0,0,40,73
39,18,14,10,41,0,29,76,39,0,0,40,73
40,64,14,10,44,9,46,76,39,0,0,35,73
21,57,12,12,44,0,46,76,19,0,0,25,73
23,57,10,9,44,25,51,76,39,0,0,25,73
49,37,16,14,77,58,74,76,19,0,0,16,73
46,57,14,10,41,17,29,76,39,0,0,40,73
30,57,15,13,77,58,74,76,19,0,0,55,73
34,57,8,7,41,38,29,76,39,0,0,40,73
62,57,15,13,41,16,29,76,39,0,0,35,73
55,37,15,13,77,58,46,76,19,0,0,48,73
34,57,16,14,41,58,29,76,39,0,0,55,73
34,57,10,9,11,71,46,76,39,0,0,40,73
34,57,15,13,41,16,29,76,39,0,0,50,73
48,63,10,9,41,17,29,76,39,0,0,40,73
59,64,7,6,41,17,29,76,39,0,0,40,73
46,57,2,2,77,49,74,47,19,0,0,30,43
34,37,10,9,44,0,51,76,19,0,0,40,73
41,57,2,2,42,17,74,76,39,0,0,40,43
22,57,14,10,44,58,48,3,19,0,0,20,66
18,57,10,9,44,49,51,76,39,0,0,20,73
44,57,8,7,41,61,29,76,39,0,0,40,73
58,57,14,10,41,16,29,76,39,0,0,40,73
25,37,15,13,44,58,46,76,19,0,0,40,73
33,57,14,10,11,16,74,76,19,0,0,40,73
22,57,7,6,44,49,51,76,19,0,0,40,73
34,57,13,11,41,69,29,76,39,0,0,40,73
35,57,10,9,11,9,46,76,39,0,0,40,73
21,57,14,10,44,0,51,76,19,0,0,20,73
56,57,10,9,44,0,46,76,19,0,0,40,73
45,57,15,13,41,58,29,76,39,0,0,50,73
17,37,8,7,44,58,51,76,19,0,0,40,73
81,57,2,2,41,58,29,76,39,0,0,15,54
35,57,8,7,65,49,74,4,19,0,0,40,73
23,57,15,13,44,58,46,76,19,0,0,40,73
57,67,14,10,11,9,46,76,19,0,0,40,73
43,57,7,6,41,25,29,4,39,0,0,40,73
51,57,10,9,41,71,29,76,39,0,0,50,73
29,57,13,11,44,0,46,76,19,0,0,40,73
51,57,10,9,11,61,46,76,39,0,0,45,73
30,57,15,13,41,16,29,76,39,0,0,50,73
50,64,10,9,77,16,74,3,19,0,0,48,66
32,57,14,10,44,69,46,4,39,0,0,38,73
42,57,10,9,11,38,46,4,39,0,0,40,73
34,57,8,7,41,25,29,76,39,0,0,40,43
37,57,6,5,41,25,29,76,39,0,0,50,73
28,67,10,9,41,59,29,76,39,0,0,40,73
23,57,14,10,44,16,46,76,39,0,0,40,73
32,57,15,13,41,9,29,76,39,0,0,70,43
35,57,8,7,41,17,29,76,39,0,0,40,73
21,57,13,11,44,49,46,76,39,0,0,30,73
23,57,10,9,44,56,51,76,39,0,0,40,73
46,57,16,14,42,16,46,76,39,0,0,70,73
27,57,10,9,44,49,46,76,19,0,0,40,73
58,57,10,9,41,38,29,76,39,0,0,44,73
27,57,8,7,42,61,51,3,39,0,0,35,30
30,57,14,10,44,16,51,4,19,0,0,40,73
74,64,10,9,77,17,46,76,19,0,0,14,73
40,57,10,9,11,61,46,76,19,0,0,40,73
56,57,10,9,11,0,48,1,19,0,0,35,73
42,57,5,4,41,9,29,76,39,0,0,40,73
34,57,14,10,41,16,29,76,39,0,0,50,73
55,64,10,9,41,17,29,76,39,0,0,60,73
24,57,15,13,44,61,46,76,39,0,0,50,73
47,64,14,10,11,9,46,76,39,0,0,40,73
17,57,7,6,44,25,51,76,39,0,0,20,73
26,64,16,14,44,58,46,76,19,0,0,50,73
50,57,10,9,65,49,74,4,19,0,0,40,73
59,57,10,9,42,0,74,76,19,0,0,20,60
27,57,10,9,41,9,29,76,39,0,0,50,73
45,57,10,9,41,49,29,4,39,0,0,40,73
24,57,8,7,41,25,29,47,39,0,0,40,73
47,64,3,3,41,71,29,76,39,0,0,20,73
51,64,10,9,41,17,29,76,39,0,0,60,73
33,64,14,10,44,49,46,76,39,0,0,35,73
34,57,14,10,44,0,74,76,19,0,0,40,21
45,57,10,9,41,9,29,76,39,0,0,40,73
43,57,5,4,65,17,46,4,39,0,0,40,73
31,64,15,13,41,0,78,76,19,0,0,20,73
38,57,10,9,41,9,29,76,39,0,0,40,73
58,57,10,9,41,49,29,76,39,0,0,24,73
37,57,16,14,41,16,78,76,19,0,0,40,73
20,57,14,10,44,38,51,1,39,0,0,40,73
44,63,14,10,41,16,29,76,39,0,0,50,73
51,67,7,6,41,9,29,1,39,0,0,40,73
42,37,15,13,11,58,74,4,19,0,0,30,73
34,57,10,9,44,25,51,76,39,0,0,40,73
36,57,15,13,41,58,29,76,39,0,0,60,73
33,57,10,9,44,71,48,3,39,0,0,40,73
39,57,14,10,41,61,29,76,39,0,0,55,73
30,57,10,9,41,9,29,1,39,0,0,40,73
21,57,14,10,44,61,51,76,19,0,0,60,73
36,64,3,3,41,71,29,76,39,0,0,50,43
31,57,8,7,44,25,51,76,39,0,0,25,73
41,57,13,11,41,16,29,76,39,0,0,40,73
25,57,6,5,41,9,29,76,39,0,0,40,43
46,57,10,9,44,49,46,76,19,0,0,28,73
22,57,10,9,44,38,46,76,39,0,0,50,73
29,57,14,10,41,9,29,4,39,0,0,40,34
32,64,13,11,11,61,74,76,39,0,0,50,73
31,67,14,10,44,9,46,76,39,0,0,40,73
21,57,14,10,44,61,51,3,39,0,0,30,30
28,57,14,10,44,16,46,76,19,0,0,50,73
36,57,15,13,11,58,51,76,19,0,0,40,73
47,67,16,14,41,58,29,76,39,0,0,38,73
51,18,15,13,77,58,46,4,19,0,0,40,73
27,18,15,13,44,59,46,76,19,0,0,35,73
21,57,14,10,44,49,51,76,19,0,0,25,73
49,63,15,13,41,61,29,76,39,0,0,52,73
42,37,5,4,11,49,46,76,39,0,0,40,73
33,57,10,9,41,25,29,76,39,0,0,40,73
29,37,10,9,44,49,74,76,19,0,0,40,73
19,64,14,10,44,9,46,76,19,0,0,15,73
42,64,15,13,41,16,29,76,39,0,0,60,73
25,57,14,10,44,69,46,47,19,0,0,40,73
53,63,3,3,41,61,29,76,39,0,0,40,43
33,57,10,9,41,61,29,76,39,0,0,50,73
42,64,15,13,42,16,46,76,39,0,0,45,54
30,64,10,9,41,9,29,76,39,0,0,40,73
63,64,3,3,44,61,46,76,19,0,0,3,73
24,57,10,9,11,16,46,1,19,0,0,50,73
76,57,15,13,41,16,29,76,39,0,0,40,73
31,57,15,13,41,38,29,76,39,0,0,50,73
23,57,7,6,44,25,74,76,39,0,0,50,73
39,57,16,14,44,58,46,76,39,0,0,60,73
27,67,12,12,44,59,46,76,39,0,0,40,73
64,57,14,10,41,16,29,76,39,0,0,20,73
40,57,15,13,44,61,46,47,19,0,0,55,73
42,37,7,6,44,17,74,76,39,0,0,35,73
18,64,10,9,44,17,51,76,39,0,0,11,73
43,57,11,15,11,16,46,76,39,0,0,40,73
39,57,1,1,44,49,46,76,19,0,0,12,73
18,57,10,9,44,49,51,76,19,0,0,40,73
57,64,14,10,41,69,29,76,39,0,0,38,73
54,37,16,14,11,58,46,76,19,0,0,40,73
53,57,3,3,41,49,48,76,19,0,0,24,33
20,18,14,10,44,69,46,76,39,0,0,40,73
40,57,13,11,41,61,29,76,39,0,0,50,73
34,57,15,13,41,58,29,76,39,0,0,40,73
34,64,10,9,41,16,29,76,39,0,0,50,73
55,57,10,9,77,0,51,76,19,0,0,40,73
49,57,14,10,44,49,46,76,19,0,0,60,73
57,64,7,6,41,9,29,76,39,0,0,8,73
25,57,6,5,44,71,48,76,39,0,0,40,73
50,37,10,9,41,25,29,76,39,0,0,40,73
23,57,10,9,44,0,46,76,19,0,0,40,73
50,63,15,13,77,61,74,76,39,0,0,65,73
48,57,16,14,41,16,29,76,39,0,0,40,73
37,57,15,13,65,16,46,76,39,0,0,35,73
46,57,15,13,41,9,29,76,39,0,0,40,73
23,37,15,13,44,58,46,76,19,0,0,40,73
62,57,10,9,44,0,46,76,19,0,0,32,73
35,57,15,13,41,61,78,76,19,0,0,30,73
33,57,6,5,41,9,29,76,39,0,0,33,43
33,57,10,9,41,61,29,76,39,0,0,40,10
43,57,10,9,44,9,46,76,39,0,0,40,73
32,57,15,13,44,58,46,76,39,0,0,40,73
44,57,10,9,42,38,74,76,19,0,0,40,73
27,57,15,13,44,49,51,76,19,0,0,20,73
27,57,10,9,41,38,29,76,39,0,0,40,73
38,57,10,9,44,58,46,76,39,0,0,40,73
47,67,14,10,11,0,46,76,19,0,0,40,73
19,57,14,10,44,49,46,76,19,0,0,30,73
75,64,8,7,41,16,29,76,39,0,0,30,73
40,57,12,12,11,58,74,76,19,0,0,32,73
25,57,10,9,41,25,29,76,39,0,0,40,73
21,57,14,10,44,49,51,76,39,0,0,35,73
39,64,13,11,41,17,29,76,39,0,0,60,73
21,57,10,9,44,9,51,76,39,0,0,40,73
22,57,14,10,44,0,51,76,39,0,0,30,73
29,57,15,13,44,61,51,76,39,0,0,40,73
22,57,14,10,44,61,51,4,19,0,0,40,73
23,57,14,10,44,49,48,76,19,0,0,25,73
59,57,10,9,41,9,29,76,39,0,0,40,73
24,57,10,9,44,25,74,4,19,0,0,40,73
41,57,15,13,41,61,29,76,39,0,0,70,73
32,63,14,10,41,9,29,76,39,0,0,40,73
45,64,14,10,44,61,51,76,19,0,0,35,73
25,57,10,9,44,25,46,76,39,0,0,40,73
31,57,10,9,41,9,29,76,39,0,0,40,73
51,63,14,10,11,16,74,76,19,0,0,50,73
47,64,14,10,41,69,29,4,39,0,0,40,73
26,57,15,13,44,0,46,76,19,0,0,20,73
64,37,5,4,41,59,29,76,39,0,0,10,73
28,57,10,9,44,49,51,76,39,0,0,40,73
20,57,14,10,44,0,51,76,19,0,0,15,73
27,57,17,16,44,58,46,76,39,0,0,52,73
25,57,15,13,44,9,51,76,39,0,0,40,73
26,57,10,9,44,9,46,76,39,0,0,25,73
44,57,15,13,11,16,74,76,19,0,0,45,73
46,67,14,10,41,59,29,4,39,0,0,70,73
44,57,10,9,77,49,74,4,19,0,0,30,73
17,57,8,7,44,25,51,76,39,0,0,30,73
36,57,10,9,44,38,51,76,19,0,0,40,73
32,57,5,4,41,9,29,76,39,0,0,40,73
19,57,10,9,44,58,51,76,39,0,0,30,73
36,57,16,14,41,58,78,76,19,0,0,50,73
43,57,10,9,11,16,46,76,19,0,0,40,73
27,57,15,13,44,0,46,76,19,0,0,45,73
34,18,14,10,44,0,46,4,19,0,0,72,73
34,57,12,12,65,9,46,76,39,0,0,60,73
29,57,16,14,41,58,29,76,39,0,0,55,73
23,37,14,10,44,0,51,76,19,0,0,20,73
36,57,10,9,44,0,46,76,19,0,0,47,73
30,57,6,5,44,61,46,76,39,0,0,40,73
60,64,14,10,41,61,29,76,39,0,0,50,73
34,64,10,9,41,17,29,76,39,0,0,70,73
52,57,10,9,41,9,29,76,39,0,0,40,73
64,64,13,11,41,17,29,76,39,0,0,55,73
20,57,14,10,44,0,51,76,19,0,0,35,73
45,57,10,9,44,25,46,76,39,0,0,40,73
55,57,10,9,44,0,46,76,19,0,0,45,73
31,57,14,10,44,17,46,76,19,0,0,45,73
22,57,10,9,41,61,78,76,19,0,0,40,73
71,57,16,14,11,58,46,76,19,0,0,15,21
28,67,15,13,44,58,51,76,39,0,0,16,73
50,57,10,9,41,61,78,4,19,0,0,40,73
26,57,13,11,65,49,46,4,39,0,0,40,73
19,57,14,10,44,25,51,76,39,0,0,40,73
46,37,15,13,11,58,74,76,19,0,0,43,73
34,57,15,13,44,9,74,76,39,0,0,40,73
35,57,15,13,41,61,29,76,39,0,0,40,73
38,57,16,14,41,16,29,76,39,0,0,60,73
33,64,14,10,41,61,29,76,39,0,0,60,73
25,57,10,9,44,71,46,76,39,0,0,78,73
17,57,7,6,44,49,51,76,19,0,0,21,73
34,67,9,8,44,0,46,4,19,0,0,40,73
63,57,10,9,44,16,51,76,19,0,0,40,73
35,63,14,10,41,61,29,76,39,0,0,60,73
19,57,10,9,44,0,48,76,19,0,0,35,73
50,57,10,9,41,38,29,76,39,0,0,58,73
31,57,10,9,41,9,29,76,39,0,0,40,73
50,57,10,9,41,38,29,76,39,0,0,40,73
18,57,8,7,44,25,51,76,39,0,0,20,73
21,57,14,10,44,0,46,76,39,0,0,65,73
42,57,15,13,41,61,78,76,19,0,0,40,60
34,57,14,10,44,0,51,76,39,0,0,40,73
32,57,10,9,44,9,51,76,39,0,0,40,73
81,57,15,13,77,61,46,76,39,0,0,50,73
54,57,10,9,41,9,29,76,39,0,0,45,73
30,57,10,9,44,0,46,76,19,0,0,40,73
19,57,14,10,44,0,51,76,39,0,0,28,73
44,57,14,10,11,0,74,76,19,0,0,40,73
40,57,16,14,44,58,46,76,19,0,0,40,73
29,57,7,6,65,17,74,76,19,0,0,40,23
23,63,15,13,44,0,51,76,19,0,0,35,73
25,57,15,13,41,16,78,76,19,0,0,30,73
31,57,14,10,41,9,29,76,39,0,0,40,73
19,57,14,10,44,49,51,76,39,0,0,12,73
67,18,15,13,77,0,46,76,19,0,0,40,73
37,57,13,11,41,58,29,76,39,0,0,40,35
35,57,14,10,41,16,29,76,39,0,0,36,73
31,57,15,13,41,58,29,76,39,0,0,40,73
32,57,10,9,44,71,46,76,39,0,0,60,73
23,57,14,10,44,0,51,76,39,0,0,20,73
32,57,10,9,41,38,29,76,39,0,0,40,73
22,57,14,10,44,61,51,76,39,0,0,35,73
25,57,10,9,44,49,46,76,39,0,0,40,73
33,37,13,11,44,59,46,76,39,0,0,56,73
54,57,10,9,41,9,29,76,39,0,0,44,73
25,37,15,13,41,58,78,76,19,0,0,38,73
47,57,10,9,41,49,29,76,39,0,0,40,73
23,57,14,10,44,0,48,4,39,0,0,22,73
32,57,8,7,44,71,51,76,39,0,0,40,73
71,57,3,3,41,71,29,76,39,0,0,40,73
34,57,12,12,11,0,51,76,19,0,0,35,73
52,57,10,9,41,0,29,76,39,0,0,40,73
39,37,16,14,44,58,74,76,19,0,0,43,73
41,57,10,9,41,38,29,76,39,0,0,40,73
27,57,15,13,44,58,46,76,19,0,0,20,73
40,57,8,7,44,38,46,76,19,0,0,37,12
37,57,7,6,41,17,29,76,39,0,0,35,43
40,64,14,10,44,9,51,76,39,0,0,40,73
18,57,8,7,44,25,51,76,39,0,0,16,73
32,67,10,9,41,71,29,76,39,0,0,40,73
41,57,10,9,41,71,29,76,39,0,0,50,73
30,57,10,9,41,9,29,76,39,0,0,40,73
28,57,15,13,44,58,46,76,39,0,0,45,73
23,57,10,9,41,9,29,76,39,0,0,40,73
55,57,15,13,11,58,74,76,19,0,0,40,73
42,64,15,13,11,16,46,47,39,0,0,30,31
76,57,6,5,41,59,29,76,39,0,0,13,73
33,57,10,9,44,9,46,76,39,0,0,40,73
23,57,10,9,44,58,46,76,39,0,0,40,6
19,37,10,9,44,0,51,4,19,0,0,40,73
25,57,10,9,44,38,46,76,39,0,0,40,73
52,57,10,9,41,61,29,76,39,0,0,14,73
59,57,15,13,41,9,29,76,39,0,0,60,73
23,57,10,9,44,9,46,76,39,0,0,40,73
36,57,7,6,11,9,48,4,39,0,0,40,73
33,57,10,9,44,16,46,76,19,0,0,40,73
23,57,10,9,44,16,46,76,19,0,0,32,73
33,57,15,13,44,16,51,76,39,0,0,40,73
41,57,13,11,41,38,29,76,39,0,0,40,73
24,57,7,6,11,25,74,76,19,0,0,58,73
22,57,15,13,44,0,51,76,19,0,0,40,73
36,57,14,10,44,0,74,3,19,0,0,40,73
49,57,15,13,44,16,46,76,39,0,0,45,73
30,57,10,9,41,71,29,4,39,0,0,45,73
29,57,10,9,44,49,48,4,19,0,0,52,73
35,57,13,11,11,61,46,76,39,0,0,40,73
33,57,14,10,41,71,29,4,39,0,0,50,73
43,57,10,9,44,16,46,76,19,0,0,50,73
27,57,10,9,41,25,29,76,39,0,0,40,43
24,57,10,9,11,38,46,76,39,0,0,40,73
