# prediction,class
9.638356528371022636e-02,0.000000000000000000e+00
2.407596967734031146e-01,0.000000000000000000e+00
1.515116675833284576e-01,0.000000000000000000e+00
8.225673410607561853e-02,0.000000000000000000e+00
8.412549603509389406e-02,0.000000000000000000e+00
1.311300366418258756e-01,0.000000000000000000e+00
1.461426001634180960e-01,0.000000000000000000e+00
1.391225900608720756e-01,0.000000000000000000e+00
1.246133341593763655e-01,0.000000000000000000e+00
8.249458347610846842e-02,0.000000000000000000e+00
1.481898629408813783e-01,0.000000000000000000e+00
2.216542135918978251e-01,0.000000000000000000e+00
2.751582210313650023e-01,1.000000000000000000e+00
3.014158858296760446e-01,1.000000000000000000e+00
9.010823238470011542e-02,0.000000000000000000e+00
1.059234586196619865e-01,0.000000000000000000e+00
1.973765567285568345e-01,0.000000000000000000e+00
7.847012032578865037e-02,0.000000000000000000e+00
7.365737055147736356e-02,0.000000000000000000e+00
1.325133687730068455e-01,0.000000000000000000e+00
2.609982873218787969e-01,0.000000000000000000e+00
2.273493529665125690e-01,0.000000000000000000e+00
2.905065725375403085e-01,1.000000000000000000e+00
2.875530998886932643e-01,1.000000000000000000e+00
2.435326232710428862e-01,0.000000000000000000e+00
6.435395911395783153e-02,0.000000000000000000e+00
1.638077264915254183e-01,0.000000000000000000e+00
1.612998071003204914e-01,0.000000000000000000e+00
8.250635827271030065e-02,0.000000000000000000e+00
1.543573419375634526e-01,0.000000000000000000e+00
1.819304633603285593e-01,0.000000000000000000e+00
2.066196124575328807e-01,0.000000000000000000e+00
5.787273855143088008e-02,0.000000000000000000e+00
2.833044636284820506e-01,1.000000000000000000e+00
5.897138587931866072e-02,0.000000000000000000e+00
8.023001557350731283e-02,0.000000000000000000e+00
1.215844112810333943e-01,0.000000000000000000e+00
1.122197915316832662e-01,0.000000000000000000e+00
1.229566958446808023e-01,0.000000000000000000e+00
1.316798959237627520e-01,0.000000000000000000e+00
2.623585383772499835e-01,0.000000000000000000e+00
5.018531540650450484e-02,0.000000000000000000e+00
2.261026379073493853e-01,0.000000000000000000e+00
2.007806630393843272e-01,0.000000000000000000e+00
1.245963349149119270e-01,0.000000000000000000e+00
1.525767307288564689e-01,0.000000000000000000e+00
1.618298143091164987e-01,0.000000000000000000e+00
1.136930074624246945e-01,0.000000000000000000e+00
1.485085590445791581e-01,0.000000000000000000e+00
2.345149485017980762e-01,0.000000000000000000e+00
1.774139863360364722e-01,0.000000000000000000e+00
1.926345223348760738e-01,0.000000000000000000e+00
1.679467764819861653e-01,0.000000000000000000e+00
2.693276951979877154e-01,0.000000000000000000e+00
1.079309565717986585e-01,0.000000000000000000e+00
6.644412506850166933e-02,0.000000000000000000e+00
1.578598085753119828e-01,0.000000000000000000e+00
2.869710206362987570e-01,1.000000000000000000e+00
3.237283042594105709e-01,1.000000000000000000e+00
2.379455332269752865e-01,0.000000000000000000e+00
1.815198893383331014e-01,0.000000000000000000e+00
1.126923905881246357e-01,0.000000000000000000e+00
8.511020290047993653e-02,0.000000000000000000e+00
1.194708440586357556e-01,0.000000000000000000e+00
1.332907671661709148e-01,0.000000000000000000e+00
1.486723136048211380e-01,0.000000000000000000e+00
3.720912518059910079e-01,1.000000000000000000e+00
1.189383833411408187e-01,0.000000000000000000e+00
1.091045777354636148e-01,0.000000000000000000e+00
1.780792704637419177e-01,0.000000000000000000e+00
3.167292521884086387e-01,1.000000000000000000e+00
7.241328219533943455e-02,0.000000000000000000e+00
8.192697706843191097e-02,0.000000000000000000e+00
1.264073635370696058e-01,0.000000000000000000e+00
1.648912705451363037e-01,0.000000000000000000e+00
1.499601101478926501e-01,0.000000000000000000e+00
1.559388775672654048e-01,0.000000000000000000e+00
8.474386821268339864e-02,0.000000000000000000e+00
2.910924379373713844e-01,1.000000000000000000e+00
6.536382593321485301e-02,0.000000000000000000e+00
1.909170594257720011e-01,0.000000000000000000e+00
1.722993914594628251e-01,0.000000000000000000e+00
7.853260570671480312e-02,0.000000000000000000e+00
3.299519597355130562e-01,1.000000000000000000e+00
1.472987476846679689e-01,0.000000000000000000e+00
3.358838866341059548e-01,1.000000000000000000e+00
2.698481709008386797e-01,0.000000000000000000e+00
1.486706098618078564e-01,0.000000000000000000e+00
1.623884077776242274e-01,0.000000000000000000e+00
2.593675593953826963e-01,0.000000000000000000e+00
1.274124563473013061e-01,0.000000000000000000e+00
1.226422066378854980e-01,0.000000000000000000e+00
9.676921506867527945e-02,0.000000000000000000e+00
2.627241643989199904e-01,0.000000000000000000e+00
4.039887334588225520e-02,0.000000000000000000e+00
1.042799399195919741e-01,0.000000000000000000e+00
7.792293481771003782e-02,0.000000000000000000e+00
8.970861310072669736e-01,1.000000000000000000e+00
2.129717980342834827e-01,0.000000000000000000e+00
3.242994624950189531e-01,1.000000000000000000e+00
2.434001865058786629e-01,0.000000000000000000e+00
2.221134914172642472e-01,0.000000000000000000e+00
7.195775960612832423e-02,0.000000000000000000e+00
1.533088125081863429e-01,0.000000000000000000e+00
1.153864387201466724e-01,0.000000000000000000e+00
9.524495734221644083e-02,0.000000000000000000e+00
2.437144204983846818e-01,0.000000000000000000e+00
5.469586044838672945e-02,0.000000000000000000e+00
1.144290824854503896e-01,0.000000000000000000e+00
1.291559328407468343e-01,0.000000000000000000e+00
1.426449218771063954e-01,0.000000000000000000e+00
1.559469591251153864e-01,0.000000000000000000e+00
2.156805323918717099e-01,0.000000000000000000e+00
1.436836342812467804e-01,0.000000000000000000e+00
4.710218094727329496e-02,0.000000000000000000e+00
1.448667751067597709e-01,0.000000000000000000e+00
2.895812494046631214e-01,1.000000000000000000e+00
1.604342358324466755e-01,0.000000000000000000e+00
1.197769141316699371e-01,0.000000000000000000e+00
1.552118319014788861e-01,0.000000000000000000e+00
1.411908381598218909e-01,0.000000000000000000e+00
7.964754435597390381e-02,0.000000000000000000e+00
7.489844594871450378e-02,0.000000000000000000e+00
8.180803993365137750e-02,0.000000000000000000e+00
2.163241978305510960e-01,0.000000000000000000e+00
9.918739375215873677e-02,0.000000000000000000e+00
1.560267687463380293e-01,0.000000000000000000e+00
1.146433985101017461e-01,0.000000000000000000e+00
1.030446614694161267e-01,0.000000000000000000e+00
2.250375289213904229e-01,0.000000000000000000e+00
3.080962050715034817e-01,1.000000000000000000e+00
1.637065052157191392e-01,0.000000000000000000e+00
2.259806672189565713e-01,0.000000000000000000e+00
8.945293720905250767e-02,0.000000000000000000e+00
2.017746090643513790e-01,0.000000000000000000e+00
1.278497108386845993e-01,0.000000000000000000e+00
9.443712132288173411e-02,0.000000000000000000e+00
8.166818199255451716e-02,0.000000000000000000e+00
3.251847580697745377e-01,1.000000000000000000e+00
9.094004078987888429e-02,0.000000000000000000e+00
6.589966550583151172e-02,0.000000000000000000e+00
8.088532966439881955e-02,0.000000000000000000e+00
6.692193795453338367e-02,0.000000000000000000e+00
2.014517633864548463e-01,0.000000000000000000e+00
1.652756531907277615e-01,0.000000000000000000e+00
1.499818044932847705e-01,0.000000000000000000e+00
1.351358406957587355e-01,0.000000000000000000e+00
1.139776687718584147e-01,0.000000000000000000e+00
2.235441956860796109e-01,0.000000000000000000e+00
2.200998592627970429e-01,0.000000000000000000e+00
1.098404041844568413e-01,0.000000000000000000e+00
2.273484606234040528e-01,0.000000000000000000e+00
2.873554492398477933e-01,1.000000000000000000e+00
9.544930391467737474e-02,0.000000000000000000e+00
1.053992471419541721e-01,0.000000000000000000e+00
1.748147592921732441e-01,0.000000000000000000e+00
1.530593572279608516e-01,0.000000000000000000e+00
7.895859081866510309e-02,0.000000000000000000e+00
2.380531408457287335e-01,0.000000000000000000e+00
9.922713409320782496e-02,0.000000000000000000e+00
2.687721508343503540e-01,0.000000000000000000e+00
3.543597718556673604e-01,1.000000000000000000e+00
3.714148483021200153e-01,1.000000000000000000e+00
1.681233503076252633e-01,0.000000000000000000e+00
2.610239785374067756e-01,0.000000000000000000e+00
8.009012715535279714e-02,0.000000000000000000e+00
9.619401783040049114e-02,0.000000000000000000e+00
7.101377393109092884e-02,0.000000000000000000e+00
1.359078073280902965e-01,0.000000000000000000e+00
3.758905345441564405e-01,1.000000000000000000e+00
6.165542742529109277e-02,0.000000000000000000e+00
1.734078530804812057e-01,0.000000000000000000e+00
1.352619057912392009e-01,0.000000000000000000e+00
3.209160684818069820e-01,1.000000000000000000e+00
2.864016513647906770e-01,1.000000000000000000e+00
1.619904289515062545e-01,0.000000000000000000e+00
1.721889329920195666e-01,0.000000000000000000e+00
1.666446282095055964e-01,0.000000000000000000e+00
1.208702961347725424e-01,0.000000000000000000e+00
1.683552854865727200e-01,0.000000000000000000e+00
6.716394446883469649e-02,0.000000000000000000e+00
1.173368204827707484e-01,0.000000000000000000e+00
1.493106513338621766e-01,0.000000000000000000e+00
2.689857928699352918e-01,0.000000000000000000e+00
1.463387931411963550e-01,0.000000000000000000e+00
1.923443695942665121e-01,0.000000000000000000e+00
8.046691793097809908e-02,0.000000000000000000e+00
1.862769942119723299e-01,0.000000000000000000e+00
1.391255217357186547e-01,0.000000000000000000e+00
8.656444783543207344e-02,0.000000000000000000e+00
1.029240351838833223e-01,0.000000000000000000e+00
7.332623381247765915e-02,0.000000000000000000e+00
1.005505032698758017e-01,0.000000000000000000e+00
1.961467002696674899e-01,0.000000000000000000e+00
2.841621919620549441e-01,1.000000000000000000e+00
9.926773972524330358e-02,0.000000000000000000e+00
1.783949182425179358e-01,0.000000000000000000e+00
2.495878242957968174e-01,0.000000000000000000e+00
1.334689762731490759e-01,0.000000000000000000e+00
2.280792662181108377e-01,0.000000000000000000e+00
8.601622685847584715e-02,0.000000000000000000e+00
1.133181105143797607e-01,0.000000000000000000e+00
5.942974101984882518e-02,0.000000000000000000e+00
9.353540278631411464e-02,0.000000000000000000e+00
1.050737879523776508e-01,0.000000000000000000e+00
1.477562381377667544e-01,0.000000000000000000e+00
3.563718861141856875e-01,1.000000000000000000e+00
1.465060879334147137e-01,0.000000000000000000e+00
1.493607306984818528e-01,0.000000000000000000e+00
2.290033377645810109e-01,0.000000000000000000e+00
1.257484521480337625e-01,0.000000000000000000e+00
2.502961269123913368e-01,0.000000000000000000e+00
1.494737342287906778e-01,0.000000000000000000e+00
7.829757546840901417e-02,0.000000000000000000e+00
2.628800308388211660e-01,0.000000000000000000e+00
2.506744725436091947e-01,0.000000000000000000e+00
6.257282170299371948e-02,0.000000000000000000e+00
1.126238660478981468e-01,0.000000000000000000e+00
1.568254084161602724e-01,0.000000000000000000e+00
6.882308919196999941e-02,0.000000000000000000e+00
1.551149590053947092e-01,0.000000000000000000e+00
9.512635094824187232e-02,0.000000000000000000e+00
1.614961747226767441e-01,0.000000000000000000e+00
8.862781571740363518e-02,0.000000000000000000e+00
1.117712806899389399e-01,0.000000000000000000e+00
8.665648148806853746e-02,0.000000000000000000e+00
1.116969217449527707e-01,0.000000000000000000e+00
2.150134581874603434e-01,0.000000000000000000e+00
2.096093284869896822e-01,0.000000000000000000e+00
2.511534056435619222e-01,0.000000000000000000e+00
1.236038412346480986e-01,0.000000000000000000e+00
6.516068594181820273e-02,0.000000000000000000e+00
9.799597645261368117e-02,0.000000000000000000e+00
2.404574497450850112e-01,0.000000000000000000e+00
6.013215372108884904e-02,0.000000000000000000e+00
1.034220214648214065e-01,0.000000000000000000e+00
7.311194465261872111e-02,0.000000000000000000e+00
8.448973781948793116e-02,0.000000000000000000e+00
1.021815663057315249e-01,0.000000000000000000e+00
1.024486859118329818e-01,0.000000000000000000e+00
1.668146106816059127e-01,0.000000000000000000e+00
1.628742423693170793e-01,0.000000000000000000e+00
5.836100221267379040e-02,0.000000000000000000e+00
1.812126888392669721e-01,0.000000000000000000e+00
2.001332476223523227e-01,0.000000000000000000e+00
1.377245202258484680e-01,0.000000000000000000e+00
1.789907035763955989e-01,0.000000000000000000e+00
7.517682416681001345e-02,0.000000000000000000e+00
7.107560188953540581e-02,0.000000000000000000e+00
1.058097393845889855e-01,0.000000000000000000e+00
1.224283192091934480e-01,0.000000000000000000e+00
6.854238763263933998e-02,0.000000000000000000e+00
5.754831668618085039e-02,0.000000000000000000e+00
1.429080360114101944e-01,0.000000000000000000e+00
1.973241287008767053e-01,0.000000000000000000e+00
1.312265105680842647e-01,0.000000000000000000e+00
1.756722870693676331e-01,0.000000000000000000e+00
4.254003429827015736e-01,1.000000000000000000e+00
2.148278859168419042e-01,0.000000000000000000e+00
1.543145911690845251e-01,0.000000000000000000e+00
4.039887334588225520e-02,0.000000000000000000e+00
1.098962491394153973e-01,0.000000000000000000e+00
2.283950663546220616e-01,0.000000000000000000e+00
1.181111527196565814e-01,0.000000000000000000e+00
7.249596752535000799e-02,0.000000000000000000e+00
1.269560818065929020e-01,0.000000000000000000e+00
9.906329796876012228e-02,0.000000000000000000e+00
1.700575864177868712e-01,0.000000000000000000e+00
4.404721948724935054e-02,0.000000000000000000e+00
5.484088920842161707e-02,0.000000000000000000e+00
1.357687222922123738e-01,0.000000000000000000e+00
9.125256814277171724e-02,0.000000000000000000e+00
5.448994114530561483e-02,0.000000000000000000e+00
1.963397921850444650e-01,0.000000000000000000e+00
8.053620323071569720e-02,0.000000000000000000e+00
1.827549091681771876e-01,0.000000000000000000e+00
1.951903281637922538e-01,0.000000000000000000e+00
1.576334440331744469e-01,0.000000000000000000e+00
1.491376578624624971e-01,0.000000000000000000e+00
3.633599819176369650e-01,1.000000000000000000e+00
6.866994449012911450e-02,0.000000000000000000e+00
1.773549134175055053e-01,0.000000000000000000e+00
1.905778375572539651e-01,0.000000000000000000e+00
6.674065739215989668e-02,0.000000000000000000e+00
6.454975468016302398e-02,0.000000000000000000e+00
1.069289600619013347e-01,0.000000000000000000e+00
1.490827874124544539e-01,0.000000000000000000e+00
3.127177369889567737e-01,1.000000000000000000e+00
9.282239524889504545e-02,0.000000000000000000e+00
1.454447254743062856e-01,0.000000000000000000e+00
5.899021840032714348e-02,0.000000000000000000e+00
2.449159518921892043e-01,0.000000000000000000e+00
1.006902435792581540e-01,0.000000000000000000e+00
1.509029237746154217e-01,0.000000000000000000e+00
2.603023791765374240e-01,0.000000000000000000e+00
6.245718090298058023e-02,0.000000000000000000e+00
1.517922851136045137e-01,0.000000000000000000e+00
1.040813358087833429e-01,0.000000000000000000e+00
3.305858454534593704e-01,1.000000000000000000e+00
1.106213696735249274e-01,0.000000000000000000e+00
1.108943466559615121e-01,0.000000000000000000e+00
1.791080710209656812e-01,0.000000000000000000e+00
1.072823578269055667e-01,0.000000000000000000e+00
2.178669432610994827e-01,0.000000000000000000e+00
1.414689911179974613e-01,0.000000000000000000e+00
1.948214016571152285e-01,0.000000000000000000e+00
3.030420596400598132e-01,1.000000000000000000e+00
4.778772362913003002e-02,0.000000000000000000e+00
1.237087787797116201e-01,0.000000000000000000e+00
9.611535081106711842e-02,0.000000000000000000e+00
9.103823000189953385e-02,0.000000000000000000e+00
1.767680578674983016e-01,0.000000000000000000e+00
2.027924677106436591e-01,0.000000000000000000e+00
1.184950990756562239e-01,0.000000000000000000e+00
7.644616525643196936e-02,0.000000000000000000e+00
1.393832306103773289e-01,0.000000000000000000e+00
1.786519505251486784e-01,0.000000000000000000e+00
6.046068335831625284e-02,0.000000000000000000e+00
9.494404406442830124e-02,0.000000000000000000e+00
2.613953369016911443e-01,0.000000000000000000e+00
1.850619923204425421e-01,0.000000000000000000e+00
2.111507918506215498e-01,0.000000000000000000e+00
1.805590718465635847e-01,0.000000000000000000e+00
8.215300347218129629e-02,0.000000000000000000e+00
1.108007433158776367e-01,0.000000000000000000e+00
6.641510125768085304e-02,0.000000000000000000e+00
9.850110506999504301e-02,0.000000000000000000e+00
1.880584959684954705e-01,0.000000000000000000e+00
1.977263936278831069e-01,0.000000000000000000e+00
3.208005997034835133e-01,1.000000000000000000e+00
3.900547246233657117e-02,0.000000000000000000e+00
3.879987268280178370e-01,1.000000000000000000e+00
2.183361587061090348e-01,0.000000000000000000e+00
1.049767424767034940e-01,0.000000000000000000e+00
9.699773695531183071e-02,0.000000000000000000e+00
2.852255453421774778e-01,1.000000000000000000e+00
1.544141722037266906e-01,0.000000000000000000e+00
1.484695270228182373e-01,0.000000000000000000e+00
8.044405318577324548e-02,0.000000000000000000e+00
1.381299866393623788e-01,0.000000000000000000e+00
8.807642729399076109e-02,0.000000000000000000e+00
1.614784332290476465e-01,0.000000000000000000e+00
2.975135123368018997e-01,1.000000000000000000e+00
2.429233788093397017e-01,0.000000000000000000e+00
1.007087979061542793e-01,0.000000000000000000e+00
1.107349990856325850e-01,0.000000000000000000e+00
1.277289464325065127e-01,0.000000000000000000e+00
4.586807054749379720e-02,0.000000000000000000e+00
1.650701762770223624e-01,0.000000000000000000e+00
1.825617750183596011e-01,0.000000000000000000e+00
1.355684132250570550e-01,0.000000000000000000e+00
1.252375777904602694e-01,0.000000000000000000e+00
2.216527676450331941e-01,0.000000000000000000e+00
1.194053773312132860e-01,0.000000000000000000e+00
1.516153551237549579e-01,0.000000000000000000e+00
1.553253550420067852e-01,0.000000000000000000e+00
2.061154857768999482e-01,0.000000000000000000e+00
2.358270671054151502e-01,0.000000000000000000e+00
5.588581227614222713e-02,0.000000000000000000e+00
2.094537859246660416e-01,0.000000000000000000e+00
1.440848863571298211e-01,0.000000000000000000e+00
8.679111076674522751e-01,1.000000000000000000e+00
1.077104632486866331e-01,0.000000000000000000e+00
2.513734081248442109e-01,0.000000000000000000e+00
1.469513877959575943e-01,0.000000000000000000e+00
4.748348374419157636e-02,0.000000000000000000e+00
7.145906525167344814e-02,0.000000000000000000e+00
1.865568941991704588e-01,0.000000000000000000e+00
1.048482563801291789e-01,0.000000000000000000e+00
1.849290619198571128e-01,0.000000000000000000e+00
6.684889915752639800e-02,0.000000000000000000e+00
1.384983706044767837e-01,0.000000000000000000e+00
2.018535083461988899e-01,0.000000000000000000e+00
4.500293026710705524e-02,0.000000000000000000e+00
2.279670870529033333e-01,0.000000000000000000e+00
1.379068679263398822e-01,0.000000000000000000e+00
1.385463150967936319e-01,0.000000000000000000e+00
9.771973137792661079e-02,0.000000000000000000e+00
1.137542937388895947e-01,0.000000000000000000e+00
1.214322785352695555e-01,0.000000000000000000e+00
1.673220363617896056e-01,0.000000000000000000e+00
8.582774203572735017e-02,0.000000000000000000e+00
1.320177749159836267e-01,0.000000000000000000e+00
2.884743389592211438e-01,1.000000000000000000e+00
2.400485806791476662e-01,0.000000000000000000e+00
1.596113428113652699e-01,0.000000000000000000e+00
1.354796329044018477e-01,0.000000000000000000e+00
9.456979398224935052e-02,0.000000000000000000e+00
3.144905790790434308e-01,1.000000000000000000e+00
1.076696916317373964e-01,0.000000000000000000e+00
1.581344579398362427e-01,0.000000000000000000e+00
1.296444918673529123e-01,0.000000000000000000e+00
1.749793058831548287e-01,0.000000000000000000e+00
3.493952599696491523e-01,1.000000000000000000e+00
7.665593764633418794e-02,0.000000000000000000e+00
8.716994360308486511e-01,1.000000000000000000e+00
6.257483408140329662e-02,0.000000000000000000e+00
1.225481127228936762e-01,0.000000000000000000e+00
1.748800166644302323e-01,0.000000000000000000e+00
1.644356033611445167e-01,0.000000000000000000e+00
1.561411978589632432e-01,0.000000000000000000e+00
1.155710646807115161e-01,0.000000000000000000e+00
1.325396106479283520e-01,0.000000000000000000e+00
2.726632040394717515e-01,1.000000000000000000e+00
1.886721195040625132e-01,0.000000000000000000e+00
2.970382846580659209e-01,1.000000000000000000e+00
1.070067602490615000e-01,0.000000000000000000e+00
6.438505747391107259e-02,0.000000000000000000e+00
1.379308613770520442e-01,0.000000000000000000e+00
5.670919280573955001e-02,0.000000000000000000e+00
1.268041744813244165e-01,0.000000000000000000e+00
1.090191032483457945e-01,0.000000000000000000e+00
1.637685097042589633e-01,0.000000000000000000e+00
7.569746457562726016e-02,0.000000000000000000e+00
1.201380244036203138e-01,0.000000000000000000e+00
2.216900812763188122e-01,0.000000000000000000e+00
2.555827376642119120e-01,0.000000000000000000e+00
7.340255176161133988e-02,0.000000000000000000e+00
7.184083534794213910e-02,0.000000000000000000e+00
2.882595814149069291e-01,1.000000000000000000e+00
8.906128645922767317e-02,0.000000000000000000e+00
1.745346059720564169e-01,0.000000000000000000e+00
4.941362055766792549e-01,1.000000000000000000e+00
1.526203067521362533e-01,0.000000000000000000e+00
3.003439434522221507e-01,1.000000000000000000e+00
1.673091330639728536e-01,0.000000000000000000e+00
1.879924392900148844e-01,0.000000000000000000e+00
4.867735986382652758e-02,0.000000000000000000e+00
2.788924124660273618e-01,1.000000000000000000e+00
4.622268882019150982e-02,0.000000000000000000e+00
8.506058606311356352e-02,0.000000000000000000e+00
1.442075853926038653e-01,0.000000000000000000e+00
1.104110361995554734e-01,0.000000000000000000e+00
1.841183743824113817e-01,0.000000000000000000e+00
1.386447566334182702e-01,0.000000000000000000e+00
1.947694824497173960e-01,0.000000000000000000e+00
1.777222432396894647e-01,0.000000000000000000e+00
2.144428752688528894e-01,0.000000000000000000e+00
8.305605766326940032e-02,0.000000000000000000e+00
1.137767726729989048e-01,0.000000000000000000e+00
1.628785401442485181e-01,0.000000000000000000e+00
2.186729194524153208e-01,0.000000000000000000e+00
2.924067869817145171e-01,1.000000000000000000e+00
2.082069012045722756e-01,0.000000000000000000e+00
1.291705639893398483e-01,0.000000000000000000e+00
9.729068618259664736e-02,0.000000000000000000e+00
2.350807373276888323e-01,0.000000000000000000e+00
2.172281174239348023e-01,0.000000000000000000e+00
8.900102793327901995e-02,0.000000000000000000e+00
1.473880589042183831e-01,0.000000000000000000e+00
1.680055275003335957e-01,0.000000000000000000e+00
7.030714113866687320e-02,0.000000000000000000e+00
1.282981776460201395e-01,0.000000000000000000e+00
1.178844685661846192e-01,0.000000000000000000e+00
1.429192065723076388e-01,0.000000000000000000e+00
2.102080682989638516e-01,0.000000000000000000e+00
1.200354574634295013e-01,0.000000000000000000e+00
1.204494522795618028e-01,0.000000000000000000e+00
3.269879582056587353e-01,1.000000000000000000e+00
1.492290209135156420e-01,0.000000000000000000e+00
1.896748919154421509e-01,0.000000000000000000e+00
1.479197393083709344e-01,0.000000000000000000e+00
1.204911175717190142e-01,0.000000000000000000e+00
2.789421612480508239e-01,1.000000000000000000e+00
2.070636576399929873e-01,0.000000000000000000e+00
2.538843919714485475e-02,0.000000000000000000e+00
9.306090223223745239e-02,0.000000000000000000e+00
1.563687975080045867e-01,0.000000000000000000e+00
1.527344182830864816e-01,0.000000000000000000e+00
1.699807325714388362e-01,0.000000000000000000e+00
6.856306493847769135e-02,0.000000000000000000e+00
3.404691871359691313e-02,0.000000000000000000e+00
3.175884365971742840e-01,1.000000000000000000e+00
2.397378320543661900e-01,0.000000000000000000e+00
1.648497438439227858e-01,0.000000000000000000e+00
1.329577813859169066e-01,0.000000000000000000e+00
9.115206714340534644e-02,0.000000000000000000e+00
2.014495693438555779e-01,0.000000000000000000e+00
2.023422434552085980e-01,0.000000000000000000e+00
1.092391861068569836e-01,0.000000000000000000e+00
1.682584337784208406e-01,0.000000000000000000e+00
9.471497765164671456e-02,0.000000000000000000e+00
9.031892478470227026e-02,0.000000000000000000e+00
3.094128500797819203e-01,1.000000000000000000e+00
2.035210043856579276e-01,0.000000000000000000e+00
1.152464664292121577e-01,0.000000000000000000e+00
1.823320735554255501e-02,0.000000000000000000e+00
7.900176211792495073e-02,0.000000000000000000e+00
5.114969735737273648e-02,0.000000000000000000e+00
4.968082798972209280e-02,0.000000000000000000e+00
1.916223353938376339e-01,0.000000000000000000e+00
5.426774995230335130e-02,0.000000000000000000e+00
1.741977023862728291e-01,0.000000000000000000e+00
1.938381550856474178e-01,0.000000000000000000e+00
2.198140085506498365e-01,0.000000000000000000e+00
3.039283357791774387e-01,1.000000000000000000e+00
1.000603872808509820e-01,0.000000000000000000e+00
8.547995369284691614e-02,0.000000000000000000e+00
9.445537203824919126e-02,0.000000000000000000e+00
9.975307089221877033e-02,0.000000000000000000e+00
8.273327820255452214e-02,0.000000000000000000e+00
2.133088532645029123e-01,0.000000000000000000e+00
1.115050576772864122e-01,0.000000000000000000e+00
1.893792549607583309e-01,0.000000000000000000e+00
5.631259326237803009e-02,0.000000000000000000e+00
8.578075763330147985e-02,0.000000000000000000e+00
7.486028290837731802e-02,0.000000000000000000e+00
7.330971017494292141e-02,0.000000000000000000e+00
7.726154271300295084e-02,0.000000000000000000e+00
1.013822352666541582e-01,0.000000000000000000e+00
1.135700454822077821e-01,0.000000000000000000e+00
1.200052804081266078e-01,0.000000000000000000e+00
1.188618920910231580e-01,0.000000000000000000e+00
6.473900519777975315e-02,0.000000000000000000e+00
1.442989107443046481e-01,0.000000000000000000e+00
3.333260495856198158e-02,0.000000000000000000e+00
2.194673424579782484e-01,0.000000000000000000e+00
8.158678378428110833e-02,0.000000000000000000e+00
2.206525026086082197e-01,0.000000000000000000e+00
7.918260549045078034e-02,0.000000000000000000e+00
2.321672761561851261e-01,0.000000000000000000e+00
1.322780824212086703e-01,0.000000000000000000e+00
2.086511902533915441e-01,0.000000000000000000e+00
1.368532637698391674e-01,0.000000000000000000e+00
1.721756646388078460e-01,0.000000000000000000e+00
2.524875400059508612e-01,0.000000000000000000e+00
7.892018198336392398e-02,0.000000000000000000e+00
1.117894631075312672e-01,0.000000000000000000e+00
1.083173888903933846e-01,0.000000000000000000e+00
1.685750111559560227e-01,0.000000000000000000e+00
1.791407661402738272e-01,0.000000000000000000e+00
1.010945054495583917e-01,0.000000000000000000e+00
1.166005027975574593e-01,0.000000000000000000e+00
7.149563343186732256e-02,0.000000000000000000e+00
6.819437869161756871e-02,0.000000000000000000e+00
1.493537922287881126e-01,0.000000000000000000e+00
1.517273289861927610e-01,0.000000000000000000e+00
2.032044118045497061e-01,0.000000000000000000e+00
1.544361669113270552e-01,0.000000000000000000e+00
1.781624056944036971e-01,0.000000000000000000e+00
2.732060556165452070e-01,1.000000000000000000e+00
1.272456487906115097e-01,0.000000000000000000e+00
2.038195727203669649e-01,0.000000000000000000e+00
1.216640110402799624e-01,0.000000000000000000e+00
1.897160215112342063e-01,0.000000000000000000e+00
1.506421824628866590e-01,0.000000000000000000e+00
1.411308898861776961e-01,0.000000000000000000e+00
8.904155053631812589e-02,0.000000000000000000e+00
5.619888594055977293e-02,0.000000000000000000e+00
1.772548297080878965e-01,0.000000000000000000e+00
1.588851657490229496e-01,0.000000000000000000e+00
2.511821070932374056e-01,0.000000000000000000e+00
1.620724381046665663e-01,0.000000000000000000e+00
2.932953339126659342e-01,1.000000000000000000e+00
2.086828070306855631e-01,0.000000000000000000e+00
3.234069359809602640e-01,1.000000000000000000e+00
1.532077828969940214e-01,0.000000000000000000e+00
1.646717027388283905e-01,0.000000000000000000e+00
8.336624026575570334e-02,0.000000000000000000e+00
1.390601824218371529e-01,0.000000000000000000e+00
1.635925776871953730e-01,0.000000000000000000e+00
7.418260470110096816e-02,0.000000000000000000e+00
1.492463049740300751e-01,0.000000000000000000e+00
2.855476035230659626e-01,1.000000000000000000e+00
5.249998548295159440e-02,0.000000000000000000e+00
3.964843612446689036e-02,0.000000000000000000e+00
2.191668806704497319e-01,0.000000000000000000e+00
2.787153590999132957e-01,1.000000000000000000e+00
3.093354243753025645e-02,0.000000000000000000e+00
1.153986725282234171e-01,0.000000000000000000e+00
1.487109127547938670e-01,0.000000000000000000e+00
2.924708586781129549e-01,1.000000000000000000e+00
1.955724867392331923e-01,0.000000000000000000e+00
2.469649866006655425e-01,0.000000000000000000e+00
1.515667939788353236e-01,0.000000000000000000e+00
9.620973764773976811e-02,0.000000000000000000e+00
1.470699422473777385e-01,0.000000000000000000e+00
1.587036476266585616e-01,0.000000000000000000e+00
1.327317978508600338e-01,0.000000000000000000e+00
5.192503202989814937e-02,0.000000000000000000e+00
1.742659776361976942e-01,0.000000000000000000e+00
2.352504302639098765e-01,0.000000000000000000e+00
7.963406326933492041e-02,0.000000000000000000e+00
