# prediction,class
6.675806323513607810e-01,1.000000000000000000e+00
4.547329312712493632e-01,1.000000000000000000e+00
4.381870879476418290e-01,1.000000000000000000e+00
4.624331146044409202e-01,1.000000000000000000e+00
4.720003736680383755e-01,1.000000000000000000e+00
4.422040620239567899e-01,1.000000000000000000e+00
4.748555870762124487e-01,1.000000000000000000e+00
5.067405741447761347e-01,1.000000000000000000e+00
5.627635867692991622e-01,1.000000000000000000e+00
4.955134061050552319e-01,1.000000000000000000e+00
3.609630072942484613e-01,1.000000000000000000e+00
4.576798529575220043e-01,1.000000000000000000e+00
4.298947351039835718e-01,1.000000000000000000e+00
5.348164169727185335e-01,1.000000000000000000e+00
4.791672703614046069e-01,1.000000000000000000e+00
4.415931626990412528e-01,1.000000000000000000e+00
5.110393613484596198e-01,1.000000000000000000e+00
5.483470358737236872e-01,1.000000000000000000e+00
5.201772862312947776e-01,1.000000000000000000e+00
4.642423131096152789e-01,1.000000000000000000e+00
5.142799458958425829e-01,1.000000000000000000e+00
5.351448312540768582e-01,1.000000000000000000e+00
5.822367992646064749e-01,1.000000000000000000e+00
2.780120195338043887e-01,1.000000000000000000e+00
5.621315341692131318e-01,1.000000000000000000e+00
4.058635299715032119e-01,1.000000000000000000e+00
5.360380084077150942e-01,1.000000000000000000e+00
5.765158172045522500e-01,1.000000000000000000e+00
5.286782177744813183e-01,1.000000000000000000e+00
4.353159109923421255e-01,1.000000000000000000e+00
4.485911440164340735e-01,1.000000000000000000e+00
6.241860691380590742e-01,1.000000000000000000e+00
5.436475722336943095e-01,1.000000000000000000e+00
2.673660243434946571e-01,0.000000000000000000e+00
4.635299483647321583e-01,1.000000000000000000e+00
3.299845997223624927e-01,1.000000000000000000e+00
5.396252252981031949e-01,1.000000000000000000e+00
5.248991417680378690e-01,1.000000000000000000e+00
6.134963491558869109e-01,1.000000000000000000e+00
5.122663181812155964e-01,1.000000000000000000e+00
5.387317980159896935e-01,1.000000000000000000e+00
5.166276185997570325e-01,1.000000000000000000e+00
6.104100797899488784e-01,1.000000000000000000e+00
4.184573263360422679e-01,1.000000000000000000e+00
4.857412059018295647e-01,1.000000000000000000e+00
3.808879784747778441e-01,1.000000000000000000e+00
6.058942176291456372e-01,1.000000000000000000e+00
4.679921247765410630e-01,1.000000000000000000e+00
2.535163545710041877e-01,0.000000000000000000e+00
6.146922741449669658e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
4.838462179984953648e-01,1.000000000000000000e+00
4.935887470204239902e-01,1.000000000000000000e+00
5.120355841819542730e-01,1.000000000000000000e+00
4.968950830501814853e-01,1.000000000000000000e+00
4.515663771056023235e-01,1.000000000000000000e+00
5.183810657160635715e-01,1.000000000000000000e+00
4.615797795869378550e-01,1.000000000000000000e+00
2.142393248815534224e-01,0.000000000000000000e+00
5.504741150819268958e-01,1.000000000000000000e+00
3.075215721394254365e-01,1.000000000000000000e+00
5.808107879145176788e-01,1.000000000000000000e+00
4.699561277653542257e-01,1.000000000000000000e+00
3.875901465492360698e-01,1.000000000000000000e+00
5.694855539680480083e-01,1.000000000000000000e+00
4.815216537040150069e-01,1.000000000000000000e+00
4.085253765688884320e-01,1.000000000000000000e+00
4.668668051030545607e-01,1.000000000000000000e+00
1.502214007170139531e-01,0.000000000000000000e+00
5.129005913732184174e-01,1.000000000000000000e+00
7.030403526515210944e-01,1.000000000000000000e+00
4.959205912927927562e-01,1.000000000000000000e+00
5.245673357305614681e-01,1.000000000000000000e+00
5.133052004949170133e-01,1.000000000000000000e+00
4.253036362354907229e-01,1.000000000000000000e+00
3.562819355850288527e-01,1.000000000000000000e+00
3.144733332999022357e-01,1.000000000000000000e+00
5.180305606329652646e-01,1.000000000000000000e+00
5.393836234046077704e-01,1.000000000000000000e+00
4.195857226383820082e-01,1.000000000000000000e+00
5.525801820154548905e-01,1.000000000000000000e+00
5.226074030842878804e-01,1.000000000000000000e+00
5.046360801900202642e-01,1.000000000000000000e+00
3.118150795071076287e-01,1.000000000000000000e+00
4.618881232177867169e-01,1.000000000000000000e+00
4.766343513566767554e-01,1.000000000000000000e+00
5.546167494442872936e-01,1.000000000000000000e+00
5.143623865805942996e-01,1.000000000000000000e+00
4.403124279980119571e-01,1.000000000000000000e+00
5.357739425573692094e-01,1.000000000000000000e+00
4.113249529500679902e-01,1.000000000000000000e+00
4.507867477059422923e-01,1.000000000000000000e+00
3.093415776507095760e-01,1.000000000000000000e+00
4.419795723624211359e-01,1.000000000000000000e+00
4.743198526443628271e-01,1.000000000000000000e+00
5.348065792745443359e-01,1.000000000000000000e+00
4.661901000610330081e-01,1.000000000000000000e+00
4.537830609339543741e-01,1.000000000000000000e+00
2.065747144704384308e-01,0.000000000000000000e+00
4.530648476353743570e-01,1.000000000000000000e+00
5.774865594385739653e-01,1.000000000000000000e+00
4.637262586216612803e-01,1.000000000000000000e+00
5.145109134782607230e-01,1.000000000000000000e+00
4.959653937797072754e-01,1.000000000000000000e+00
5.189873465345768988e-01,1.000000000000000000e+00
5.778666427642684678e-01,1.000000000000000000e+00
4.293884107021993524e-01,1.000000000000000000e+00
4.920157273007400578e-01,1.000000000000000000e+00
5.318125682794737630e-01,1.000000000000000000e+00
2.983640233408070275e-01,1.000000000000000000e+00
5.078602914423808734e-01,1.000000000000000000e+00
5.283730402598434406e-01,1.000000000000000000e+00
5.213853772216974214e-01,1.000000000000000000e+00
3.102068248136072848e-01,1.000000000000000000e+00
5.787996078163328839e-01,1.000000000000000000e+00
3.729769049419953131e-01,1.000000000000000000e+00
3.815329580809443399e-01,1.000000000000000000e+00
4.367290665991852006e-01,1.000000000000000000e+00
4.071866934349750444e-01,1.000000000000000000e+00
4.695410824749258749e-01,1.000000000000000000e+00
3.276001217933689480e-01,1.000000000000000000e+00
5.624330386300460116e-01,1.000000000000000000e+00
2.293918542533474880e-01,0.000000000000000000e+00
4.709300413959848219e-01,1.000000000000000000e+00
4.615629067560277354e-01,1.000000000000000000e+00
3.102016733350990707e-01,1.000000000000000000e+00
4.735638480486892288e-01,1.000000000000000000e+00
5.014131087891288141e-01,1.000000000000000000e+00
5.022649423665057622e-01,1.000000000000000000e+00
4.631678186592997903e-01,1.000000000000000000e+00
4.571683373534118910e-01,1.000000000000000000e+00
4.905810198272332334e-01,1.000000000000000000e+00
4.446889325419849381e-01,1.000000000000000000e+00
4.653999749580827183e-01,1.000000000000000000e+00
4.358180928552360944e-01,1.000000000000000000e+00
1.577036728736560811e-01,0.000000000000000000e+00
5.254420641426518213e-01,1.000000000000000000e+00
3.887719217247810333e-01,1.000000000000000000e+00
4.547186207052241746e-01,1.000000000000000000e+00
2.267521595049604433e-01,0.000000000000000000e+00
4.461359103038631257e-01,1.000000000000000000e+00
6.234491001488026152e-01,1.000000000000000000e+00
4.432423910811552625e-01,1.000000000000000000e+00
5.364760860682187271e-01,1.000000000000000000e+00
5.430950090498585237e-01,1.000000000000000000e+00
5.109038322394835463e-01,1.000000000000000000e+00
4.815321093364366423e-01,1.000000000000000000e+00
5.359807277997986619e-01,1.000000000000000000e+00
4.980853650010461653e-01,1.000000000000000000e+00
3.017740428128802277e-01,1.000000000000000000e+00
4.138964699339634512e-01,1.000000000000000000e+00
3.933572798655196046e-01,1.000000000000000000e+00
4.219706709261976663e-01,1.000000000000000000e+00
4.248427262958425210e-01,1.000000000000000000e+00
4.501843893877516267e-01,1.000000000000000000e+00
5.209029753106914074e-01,1.000000000000000000e+00
5.530245236098846329e-01,1.000000000000000000e+00
3.221248428558761701e-01,1.000000000000000000e+00
4.983551053249002383e-01,1.000000000000000000e+00
5.192602393995428001e-01,1.000000000000000000e+00
4.959229324010493434e-01,1.000000000000000000e+00
5.789548621149609442e-01,1.000000000000000000e+00
5.211580057137434885e-01,1.000000000000000000e+00
4.846370668045409946e-01,1.000000000000000000e+00
4.335367543614573327e-01,1.000000000000000000e+00
5.842025466849224413e-01,1.000000000000000000e+00
6.017954046971388804e-01,1.000000000000000000e+00
5.366980281130345753e-01,1.000000000000000000e+00
5.006427270464613999e-01,1.000000000000000000e+00
5.074144495918904152e-01,1.000000000000000000e+00
4.482814344053912547e-01,1.000000000000000000e+00
5.094557061246649532e-01,1.000000000000000000e+00
4.485243493114934310e-01,1.000000000000000000e+00
5.254011303052547044e-01,1.000000000000000000e+00
5.459978170430741518e-01,1.000000000000000000e+00
5.673075131634031099e-01,1.000000000000000000e+00
4.065164811589001559e-01,1.000000000000000000e+00
4.525146026860155102e-01,1.000000000000000000e+00
6.284234536974149243e-01,1.000000000000000000e+00
4.391268353017423465e-01,1.000000000000000000e+00
3.567662999181724359e-01,1.000000000000000000e+00
3.563807503013971534e-01,1.000000000000000000e+00
2.171175726643922166e-01,0.000000000000000000e+00
4.505050037914009042e-01,1.000000000000000000e+00
5.513292723053259126e-01,1.000000000000000000e+00
5.182371243760904855e-01,1.000000000000000000e+00
5.020510037382724944e-01,1.000000000000000000e+00
5.861150829094945447e-01,1.000000000000000000e+00
4.366748290649988817e-01,1.000000000000000000e+00
5.731392344387302717e-01,1.000000000000000000e+00
6.488559993011341342e-01,1.000000000000000000e+00
4.815137586599933517e-01,1.000000000000000000e+00
5.280403881305361091e-01,1.000000000000000000e+00
4.298496259734393421e-01,1.000000000000000000e+00
4.562663406372584607e-01,1.000000000000000000e+00
3.874303079723343535e-01,1.000000000000000000e+00
2.281470313704291042e-01,0.000000000000000000e+00
4.786117424041870239e-01,1.000000000000000000e+00
5.650427988673399904e-01,1.000000000000000000e+00
3.863369523082460510e-01,1.000000000000000000e+00
4.808097413375580498e-01,1.000000000000000000e+00
4.571365651194095880e-01,1.000000000000000000e+00
4.395282116508473225e-01,1.000000000000000000e+00
5.518825926752710664e-01,1.000000000000000000e+00
5.323281797003551752e-01,1.000000000000000000e+00
5.402111808726770548e-01,1.000000000000000000e+00
1.813236302176891857e-01,0.000000000000000000e+00
4.994450253014063312e-01,1.000000000000000000e+00
4.521602332629819365e-01,1.000000000000000000e+00
5.085809067035250708e-01,1.000000000000000000e+00
1.356954823207676963e-01,0.000000000000000000e+00
3.451355724484393983e-01,1.000000000000000000e+00
5.058506824256766565e-01,1.000000000000000000e+00
5.860806284144239875e-01,1.000000000000000000e+00
4.039396230435520208e-01,1.000000000000000000e+00
4.854632886691069293e-01,1.000000000000000000e+00
5.085386475502563508e-01,1.000000000000000000e+00
2.693218569871108636e-01,0.000000000000000000e+00
4.550855817328123276e-01,1.000000000000000000e+00
4.966793011005512515e-01,1.000000000000000000e+00
4.346512816357087639e-01,1.000000000000000000e+00
5.547102084239642350e-01,1.000000000000000000e+00
5.600824124896098821e-01,1.000000000000000000e+00
3.021797776407902925e-01,1.000000000000000000e+00
1.787063798422055261e-01,0.000000000000000000e+00
4.259684133804908512e-01,1.000000000000000000e+00
3.792347694150871584e-01,1.000000000000000000e+00
3.297549554239364022e-01,1.000000000000000000e+00
4.367630719664349348e-01,1.000000000000000000e+00
2.027534253756479166e-01,0.000000000000000000e+00
1.804551273664153077e-01,0.000000000000000000e+00
5.170441338756365246e-01,1.000000000000000000e+00
4.687970758193817922e-01,1.000000000000000000e+00
4.779986388468013825e-01,1.000000000000000000e+00
5.375159266425892923e-01,1.000000000000000000e+00
4.651675875051599629e-01,1.000000000000000000e+00
2.847697208747167474e-01,1.000000000000000000e+00
3.879787455307917021e-01,1.000000000000000000e+00
4.777017344219508521e-01,1.000000000000000000e+00
3.997060135952760218e-01,1.000000000000000000e+00
3.558457031421174976e-01,1.000000000000000000e+00
3.393491918095103976e-01,1.000000000000000000e+00
4.444556138472319784e-01,1.000000000000000000e+00
4.041174118545765026e-01,1.000000000000000000e+00
4.114281182371869461e-01,1.000000000000000000e+00
5.236856958047723110e-01,1.000000000000000000e+00
4.672961865260751857e-01,1.000000000000000000e+00
4.394508703798813976e-01,1.000000000000000000e+00
5.177673873295614015e-01,1.000000000000000000e+00
4.739051611549083276e-01,1.000000000000000000e+00
5.702019835147518201e-01,1.000000000000000000e+00
5.656811062112783173e-01,1.000000000000000000e+00
4.082017947688121318e-01,1.000000000000000000e+00
5.104721659846384041e-01,1.000000000000000000e+00
4.115732909214706581e-01,1.000000000000000000e+00
4.985068932617129356e-01,1.000000000000000000e+00
6.475714303074099343e-01,1.000000000000000000e+00
5.048414104520343448e-01,1.000000000000000000e+00
5.181574674951922033e-01,1.000000000000000000e+00
4.114934462806194571e-01,1.000000000000000000e+00
4.331526853297950064e-01,1.000000000000000000e+00
5.091010183346158513e-01,1.000000000000000000e+00
5.005490004070315413e-01,1.000000000000000000e+00
5.448019017084203552e-01,1.000000000000000000e+00
6.337173129858681975e-01,1.000000000000000000e+00
5.086800494595590250e-01,1.000000000000000000e+00
6.073624134021592402e-01,1.000000000000000000e+00
4.136434025007305060e-01,1.000000000000000000e+00
5.939363177233795144e-01,1.000000000000000000e+00
4.003534602055732750e-01,1.000000000000000000e+00
4.944508326442247359e-01,1.000000000000000000e+00
4.628086412074047251e-01,1.000000000000000000e+00
4.809922611038672802e-01,1.000000000000000000e+00
4.357799507537754025e-01,1.000000000000000000e+00
5.404917645583584562e-01,1.000000000000000000e+00
5.312635663878156889e-01,1.000000000000000000e+00
2.065958073201061007e-01,0.000000000000000000e+00
6.238592655796417752e-01,1.000000000000000000e+00
5.339006221635135274e-01,1.000000000000000000e+00
3.803460465636726573e-01,1.000000000000000000e+00
4.523635020249283656e-01,1.000000000000000000e+00
4.520401884133723458e-01,1.000000000000000000e+00
3.960644418459423610e-01,1.000000000000000000e+00
5.571594409788659386e-01,1.000000000000000000e+00
3.924982040455006205e-01,1.000000000000000000e+00
5.007501640778696528e-01,1.000000000000000000e+00
4.666393078642417924e-01,1.000000000000000000e+00
3.995458230475263939e-01,1.000000000000000000e+00
3.716781813636441667e-01,1.000000000000000000e+00
4.993370286752119025e-01,1.000000000000000000e+00
3.028631121509821611e-01,1.000000000000000000e+00
4.885892108194075378e-01,1.000000000000000000e+00
4.693612865130619705e-01,1.000000000000000000e+00
5.126031913227396819e-01,1.000000000000000000e+00
5.607635087609877944e-01,1.000000000000000000e+00
4.812252978534462544e-01,1.000000000000000000e+00
4.847425636381172964e-01,1.000000000000000000e+00
4.432949812450851512e-01,1.000000000000000000e+00
4.471291423124184039e-01,1.000000000000000000e+00
4.522604203050240024e-01,1.000000000000000000e+00
5.944340622075386937e-01,1.000000000000000000e+00
6.016728376280470192e-01,1.000000000000000000e+00
5.710898038470945126e-01,1.000000000000000000e+00
4.389998871067004593e-01,1.000000000000000000e+00
7.160424817639389206e-01,1.000000000000000000e+00
3.669438288568910300e-01,1.000000000000000000e+00
6.113499859186665164e-01,1.000000000000000000e+00
5.714833503068678100e-01,1.000000000000000000e+00
4.177950213573600191e-01,1.000000000000000000e+00
4.448627152404988072e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
2.829185852253430777e-01,1.000000000000000000e+00
3.686678025401352032e-01,1.000000000000000000e+00
3.860503823789755984e-01,1.000000000000000000e+00
4.561184699963836131e-01,1.000000000000000000e+00
3.936417651956879427e-01,1.000000000000000000e+00
5.210854229207065869e-01,1.000000000000000000e+00
5.698952916602483265e-01,1.000000000000000000e+00
4.752033855986782518e-01,1.000000000000000000e+00
4.654467513324379579e-01,1.000000000000000000e+00
4.504379253370026648e-01,1.000000000000000000e+00
3.809177507347006886e-01,1.000000000000000000e+00
4.674795565008033060e-01,1.000000000000000000e+00
4.944127698355753608e-01,1.000000000000000000e+00
5.435739318181275204e-01,1.000000000000000000e+00
4.179355038963444846e-01,1.000000000000000000e+00
4.559751339852229357e-01,1.000000000000000000e+00
4.519721614552604239e-01,1.000000000000000000e+00
5.638212157775582822e-01,1.000000000000000000e+00
4.941865762673498530e-01,1.000000000000000000e+00
3.906554826670660674e-01,1.000000000000000000e+00
4.382053627316971900e-01,1.000000000000000000e+00
4.332567832169488264e-01,1.000000000000000000e+00
4.494381629023078695e-01,1.000000000000000000e+00
5.137306056460324566e-01,1.000000000000000000e+00
5.281193432467871096e-01,1.000000000000000000e+00
5.127317175117765968e-01,1.000000000000000000e+00
5.695647836182164969e-01,1.000000000000000000e+00
4.386863293178820955e-01,1.000000000000000000e+00
4.226132811605265438e-01,1.000000000000000000e+00
4.167091967259629604e-01,1.000000000000000000e+00
4.824059755134100236e-01,1.000000000000000000e+00
4.822655369895777477e-01,1.000000000000000000e+00
4.710114549221384728e-01,1.000000000000000000e+00
3.766751403403079124e-01,1.000000000000000000e+00
6.006994333719027912e-01,1.000000000000000000e+00
4.786215038491526963e-01,1.000000000000000000e+00
4.882644515530587537e-01,1.000000000000000000e+00
4.359049927042523143e-01,1.000000000000000000e+00
4.186621321699607323e-01,1.000000000000000000e+00
4.716451608184765165e-01,1.000000000000000000e+00
5.127791690905950661e-01,1.000000000000000000e+00
4.143030060189986097e-01,1.000000000000000000e+00
4.366442190265982237e-01,1.000000000000000000e+00
3.911705256917502593e-01,1.000000000000000000e+00
4.415057924672149969e-01,1.000000000000000000e+00
3.048203072142003922e-01,1.000000000000000000e+00
5.973932656167670885e-01,1.000000000000000000e+00
5.176310126178218507e-01,1.000000000000000000e+00
6.065361996588926052e-01,1.000000000000000000e+00
5.508321532047164570e-01,1.000000000000000000e+00
4.772272053361091837e-01,1.000000000000000000e+00
4.706540081089307659e-01,1.000000000000000000e+00
2.946972841984102365e-01,1.000000000000000000e+00
4.399181635054693063e-01,1.000000000000000000e+00
3.241568458153553101e-01,1.000000000000000000e+00
5.467558767084280680e-01,1.000000000000000000e+00
4.183144983828505081e-01,1.000000000000000000e+00
1.308713846945409598e-01,0.000000000000000000e+00
5.313544329000473576e-01,1.000000000000000000e+00
6.903846706394511923e-01,1.000000000000000000e+00
6.132236160384315626e-01,1.000000000000000000e+00
6.857954815774308654e-01,1.000000000000000000e+00
2.461665441564141743e-01,0.000000000000000000e+00
4.926291402204819869e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
3.916375636197304555e-01,1.000000000000000000e+00
6.076527798652494594e-01,1.000000000000000000e+00
4.605656587552692249e-01,1.000000000000000000e+00
4.316065334816798771e-01,1.000000000000000000e+00
3.668614822069610204e-01,1.000000000000000000e+00
6.154791209357034498e-01,1.000000000000000000e+00
5.423749533261628120e-01,1.000000000000000000e+00
3.276417736215936349e-01,1.000000000000000000e+00
3.903296688705488737e-01,1.000000000000000000e+00
5.669152749475365738e-01,1.000000000000000000e+00
5.266041527944933520e-01,1.000000000000000000e+00
4.947267706371529794e-01,1.000000000000000000e+00
4.607264430562232338e-01,1.000000000000000000e+00
4.853767986851117433e-01,1.000000000000000000e+00
5.406433166912085753e-01,1.000000000000000000e+00
4.503173839637882869e-01,1.000000000000000000e+00
4.494883334853179147e-01,1.000000000000000000e+00
5.458501777979652969e-01,1.000000000000000000e+00
5.281917615692873769e-01,1.000000000000000000e+00
5.498583064152268163e-01,1.000000000000000000e+00
4.592914177065995363e-01,1.000000000000000000e+00
4.431531608783590981e-01,1.000000000000000000e+00
5.118124753380043357e-01,1.000000000000000000e+00
6.465892986480460403e-01,1.000000000000000000e+00
3.840958428581328077e-01,1.000000000000000000e+00
5.395644454695029957e-01,1.000000000000000000e+00
5.524523980690201341e-01,1.000000000000000000e+00
4.138825736775317843e-01,1.000000000000000000e+00
3.984697027990524720e-01,1.000000000000000000e+00
3.154380516667969481e-01,1.000000000000000000e+00
5.199615181609205106e-01,1.000000000000000000e+00
4.097297923733561609e-01,1.000000000000000000e+00
3.409621280181283076e-01,1.000000000000000000e+00
4.064830985556967535e-01,1.000000000000000000e+00
4.200758074770966077e-01,1.000000000000000000e+00
3.674904643567370455e-01,1.000000000000000000e+00
4.059667171113184869e-01,1.000000000000000000e+00
5.263261141998434312e-01,1.000000000000000000e+00
4.481188457383391555e-01,1.000000000000000000e+00
5.274532162460247031e-01,1.000000000000000000e+00
4.406436490654045413e-01,1.000000000000000000e+00
2.741341608530253326e-01,1.000000000000000000e+00
3.678820286857399369e-01,1.000000000000000000e+00
4.730885969634208710e-01,1.000000000000000000e+00
3.698640736971953169e-01,1.000000000000000000e+00
2.600376199997115334e-01,0.000000000000000000e+00
4.629389354195651007e-01,1.000000000000000000e+00
3.440045563413253182e-01,1.000000000000000000e+00
5.924520297444527683e-01,1.000000000000000000e+00
4.087175458458496280e-01,1.000000000000000000e+00
4.913754927457779642e-01,1.000000000000000000e+00
4.575520022333630088e-01,1.000000000000000000e+00
4.744415924487044300e-01,1.000000000000000000e+00
6.058993814681017387e-01,1.000000000000000000e+00
4.342214180469187168e-01,1.000000000000000000e+00
5.339646363309402677e-01,1.000000000000000000e+00
5.047563259894868315e-01,1.000000000000000000e+00
3.738494537310029786e-01,1.000000000000000000e+00
5.352001850315375453e-01,1.000000000000000000e+00
5.082810204427018475e-01,1.000000000000000000e+00
4.272939864062956783e-01,1.000000000000000000e+00
4.610708608124335361e-01,1.000000000000000000e+00
5.820731137076372574e-01,1.000000000000000000e+00
3.610261390694677885e-01,1.000000000000000000e+00
4.613588403058789256e-01,1.000000000000000000e+00
4.860684515063692368e-01,1.000000000000000000e+00
6.256036824180005729e-01,1.000000000000000000e+00
4.617593315214372218e-01,1.000000000000000000e+00
4.326967767464858783e-01,1.000000000000000000e+00
4.527936165382969724e-01,1.000000000000000000e+00
4.099879726642512434e-01,1.000000000000000000e+00
1.157393538275312828e-01,0.000000000000000000e+00
5.397436402406525779e-01,1.000000000000000000e+00
5.064117197966956363e-01,1.000000000000000000e+00
5.155129127499755715e-01,1.000000000000000000e+00
4.692210284406054255e-01,1.000000000000000000e+00
4.582722979337735536e-01,1.000000000000000000e+00
5.367161903223323094e-01,1.000000000000000000e+00
4.169407946209719995e-01,1.000000000000000000e+00
4.413921373273391735e-01,1.000000000000000000e+00
2.932507372355293018e-01,1.000000000000000000e+00
5.105433081102458415e-01,1.000000000000000000e+00
4.373727484698305412e-01,1.000000000000000000e+00
6.527301315606125476e-01,1.000000000000000000e+00
5.402556024009178559e-01,1.000000000000000000e+00
3.929766694557655926e-01,1.000000000000000000e+00
5.293379834960902919e-01,1.000000000000000000e+00
4.815567260206309319e-01,1.000000000000000000e+00
4.652233311874819366e-01,1.000000000000000000e+00
4.306174046343003159e-01,1.000000000000000000e+00
5.134267337520418417e-01,1.000000000000000000e+00
5.571752203982840435e-01,1.000000000000000000e+00
4.832160015239120865e-01,1.000000000000000000e+00
5.120983611827113480e-01,1.000000000000000000e+00
3.935307042868878558e-01,1.000000000000000000e+00
4.401047919598609637e-01,1.000000000000000000e+00
5.451808462705037828e-01,1.000000000000000000e+00
5.477333798270639376e-01,1.000000000000000000e+00
5.296099774125408999e-01,1.000000000000000000e+00
2.983790665116986540e-01,1.000000000000000000e+00
6.185133898330558155e-01,1.000000000000000000e+00
4.719904112483357395e-01,1.000000000000000000e+00
4.898571559029611944e-01,1.000000000000000000e+00
3.899344129260019498e-01,1.000000000000000000e+00
5.611914552787531374e-01,1.000000000000000000e+00
5.121664647785726387e-01,1.000000000000000000e+00
5.404544534978615866e-01,1.000000000000000000e+00
4.961262802401122940e-01,1.000000000000000000e+00
1.948222684201228738e-01,0.000000000000000000e+00
4.738416703679911857e-01,1.000000000000000000e+00
4.334068476988809371e-01,1.000000000000000000e+00
5.561656534134208352e-01,1.000000000000000000e+00
5.417395297708872404e-01,1.000000000000000000e+00
5.640241392071464466e-01,1.000000000000000000e+00
5.532520116310084557e-01,1.000000000000000000e+00
6.229843617495003372e-01,1.000000000000000000e+00
3.190990083737915706e-01,1.000000000000000000e+00
6.086778460232972199e-01,1.000000000000000000e+00
6.445893263064109702e-01,1.000000000000000000e+00
4.586542087260033762e-01,1.000000000000000000e+00
4.800037809432869951e-01,1.000000000000000000e+00
4.220870584747418164e-01,1.000000000000000000e+00
1.136602763759096690e-01,0.000000000000000000e+00
3.440171742040499803e-01,1.000000000000000000e+00
3.665378660683552559e-01,1.000000000000000000e+00
5.195546450279219242e-01,1.000000000000000000e+00
1.874096827371870833e-01,0.000000000000000000e+00
3.357668156874450416e-01,1.000000000000000000e+00
5.446521644463364620e-01,1.000000000000000000e+00
5.213354018662195166e-01,1.000000000000000000e+00
4.040467008148996841e-01,1.000000000000000000e+00
4.296563232023401513e-01,1.000000000000000000e+00
5.388032103440728582e-01,1.000000000000000000e+00
4.227628146657702590e-01,1.000000000000000000e+00
4.072213684070804529e-01,1.000000000000000000e+00
5.118959120170877286e-01,1.000000000000000000e+00
5.583770541607748772e-01,1.000000000000000000e+00
3.978281511221054556e-01,1.000000000000000000e+00
4.914772299586167570e-01,1.000000000000000000e+00
4.294815498746424876e-01,1.000000000000000000e+00
4.807935705734094345e-01,1.000000000000000000e+00
5.806841636021150554e-01,1.000000000000000000e+00
4.734218007993372668e-01,1.000000000000000000e+00
6.222457416374967965e-01,1.000000000000000000e+00
3.499703457660706674e-01,1.000000000000000000e+00
4.817956454817564627e-01,1.000000000000000000e+00
4.682602233116802681e-01,1.000000000000000000e+00
4.651299671045185935e-01,1.000000000000000000e+00
4.687435466768052894e-01,1.000000000000000000e+00
5.479857622047605847e-01,1.000000000000000000e+00
5.417445730290737504e-01,1.000000000000000000e+00
5.710355498304935384e-01,1.000000000000000000e+00
5.530105262329546578e-01,1.000000000000000000e+00
5.517670398086438333e-01,1.000000000000000000e+00
5.261144089707751048e-01,1.000000000000000000e+00
4.335039162703874238e-01,1.000000000000000000e+00
4.054063897410404849e-01,1.000000000000000000e+00
5.387963892786239439e-01,1.000000000000000000e+00
4.665419473300886910e-01,1.000000000000000000e+00
5.886221958286548261e-01,1.000000000000000000e+00
4.475001499543889150e-01,1.000000000000000000e+00
5.325585586608573285e-01,1.000000000000000000e+00
6.651824962097607763e-01,1.000000000000000000e+00
4.801383557790688261e-01,1.000000000000000000e+00
5.249795499145383237e-01,1.000000000000000000e+00
5.066885099266130732e-01,1.000000000000000000e+00
4.674280462542766967e-01,1.000000000000000000e+00
6.139052893764088692e-01,1.000000000000000000e+00
4.300934730361781755e-01,1.000000000000000000e+00
6.033048841698804843e-01,1.000000000000000000e+00
4.613621003648941121e-01,1.000000000000000000e+00
6.315952777382343175e-01,1.000000000000000000e+00
4.870075807966641745e-01,1.000000000000000000e+00
5.667413730457685483e-01,1.000000000000000000e+00
5.635716291965936486e-01,1.000000000000000000e+00
4.494909788025074349e-01,1.000000000000000000e+00
3.851075925335151195e-01,1.000000000000000000e+00
4.762531840955499529e-01,1.000000000000000000e+00
5.213961557051866036e-01,1.000000000000000000e+00
4.701342257462335361e-01,1.000000000000000000e+00
3.870894307849297444e-01,1.000000000000000000e+00
4.877109370164776081e-01,1.000000000000000000e+00
4.845873484701586076e-01,1.000000000000000000e+00
4.061597068639021257e-01,1.000000000000000000e+00
1.272577239110108949e-01,0.000000000000000000e+00
5.301187979186431365e-01,1.000000000000000000e+00
4.473973816767800038e-01,1.000000000000000000e+00
3.303096961715115132e-01,1.000000000000000000e+00
4.554179746449337207e-01,1.000000000000000000e+00
5.517735374596920428e-01,1.000000000000000000e+00
4.987002794288210028e-01,1.000000000000000000e+00
4.472651473931852362e-01,1.000000000000000000e+00
5.075058751224736930e-01,1.000000000000000000e+00
4.981748719547862692e-01,1.000000000000000000e+00
4.839934792849274192e-01,1.000000000000000000e+00
3.905026277681070690e-01,1.000000000000000000e+00
5.163274399743982279e-01,1.000000000000000000e+00
5.836451281120041967e-01,1.000000000000000000e+00
4.913351961445575622e-01,1.000000000000000000e+00
5.548578185588205480e-01,1.000000000000000000e+00
3.218065020588426473e-01,1.000000000000000000e+00
5.284081933060826852e-01,1.000000000000000000e+00
4.679168397792707879e-01,1.000000000000000000e+00
5.458779000827328476e-01,1.000000000000000000e+00
3.147917816382752587e-01,1.000000000000000000e+00
4.548721313441548286e-01,1.000000000000000000e+00
4.976645623480373537e-01,1.000000000000000000e+00
